time (PST),fog,fog tips,rain (mm),air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg)
2006-09-17 22:00:00,0.0,0.0,0.0,23.262500000000003,17.314999999999998,2.2425,2.5975,331.1
2006-09-17 23:00:00,0.0,0.0,0.0,23.0975,17.5625,0.635,0.9199999999999999,163.975
2006-09-18 00:00:00,0.0,0.0,0.0,20.015,43.5325,0.49250000000000005,1.3175,101.375
2006-09-18 01:00:00,0.0,0.0,0.0,19.445,46.64,0.6625,1.3425,93.02499999999999
2006-09-18 02:00:00,0.0,0.0,0.0,19.9125,34.265,0.20249999999999999,1.1025,96.0
2006-09-18 03:00:00,0.0,0.0,0.0,21.1825,26.2175,1.775,2.0999999999999996,120.575
2006-09-18 04:00:00,0.0,0.0,0.0,22.28,20.4875,2.665,3.0425,117.675
2006-09-18 05:00:00,0.0,0.0,0.0,21.93,20.33,2.29,2.7199999999999998,122.4
2006-09-18 06:00:00,0.0,0.0,0.0,20.955,24.0975,0.625,1.2825,86.425
2006-09-18 07:00:00,0.0,0.0,0.0,22.13,28.15,0.0675,0.4675,39.15
2006-09-18 08:00:00,0.0,0.0,0.0,22.7025,36.792500000000004,2.695,3.335,150.65
2006-09-18 09:00:00,0.0,0.0,0.0,24.42,41.182500000000005,2.5875,3.3200000000000003,154.0
2006-09-18 10:00:00,0.0,0.0,0.0,26.3825,30.47,2.2625,2.895,154.7
2006-09-18 11:00:00,0.0,0.0,0.0,28.73,13.4,1.455,2.4775,178.125
2006-09-18 12:00:00,0.0,0.0,0.0,30.14,13.465,0.465,1.375,238.875
2006-09-18 13:00:00,0.0,0.0,0.0,28.5025,16.2875,0.28,1.0425,299.825
2006-09-18 14:00:00,0.0,0.0,0.0,27.8825,20.365,0.20750000000000002,0.8200000000000001,292.35
2006-09-18 15:00:00,0.0,0.0,0.0,27.0875,22.5,0.1825,0.9750000000000001,307.025
2006-09-18 16:00:00,0.0,0.0,0.0,25.53,24.0825,0.20750000000000002,0.955,319.25
2006-09-18 17:00:00,0.0,0.0,0.0,22.96,29.97,1.2425000000000002,2.1025,324.47499999999997
2006-09-18 18:00:00,0.0,0.0,0.0,21.435,22.6325,2.19,2.6375,331.55
2006-09-18 19:00:00,0.0,0.0,0.0,20.67,26.5175,1.535,2.17,333.55
2006-09-18 20:00:00,0.0,0.0,0.0,19.3375,41.4075,1.89,2.3075,332.125
2006-09-18 21:00:00,0.0,0.0,0.0,18.525,45.05,2.4425,2.8775,330.77500000000003
2006-09-18 22:00:00,0.0,0.0,0.0,18.7025,37.9,2.475,2.8,327.775
2006-09-18 23:00:00,0.0,0.0,0.0,18.795,27.8275,0.3,0.445,82.95
2006-09-19 00:00:00,0.0,0.0,0.0,20.4275,19.857499999999998,0.3025,0.9975,251.2
2006-09-19 01:00:00,0.0,0.0,0.0,21.4125,13.91,0.8425,1.645,332.6
2006-09-19 02:00:00,0.0,0.0,0.0,16.509999999999998,48.792500000000004,0.665,1.135,242.7
2006-09-19 03:00:00,0.0,0.0,0.0,16.24,40.9425,0.1225,0.405,81.35
2006-09-19 04:00:00,0.0,0.0,0.0,17.61,44.68,0.0,0.0,0.0
2006-09-19 05:00:00,0.0,0.0,0.0,17.4925,53.7225,0.0,0.0,0.0
2006-09-19 06:00:00,0.0,0.0,0.0,17.0425,57.0075,1.03,1.835,101.6
2006-09-19 07:00:00,0.0,0.0,0.0,18.44,66.705,1.6825,2.3275,150.35
2006-09-19 08:00:00,0.0,0.0,0.0,20.565,62.6,0.465,1.08,117.625
2006-09-19 09:00:00,0.0,0.0,0.0,21.265,63.427499999999995,0.0,0.0,0.0
2006-09-19 10:00:00,0.0,0.0,0.0,20.865000000000002,64.275,0.04,0.17,81.35
2006-09-19 11:00:00,0.0,0.0,0.0,23.9775,45.9525,0.075,0.5375,154.375
2006-09-19 12:00:00,0.0,0.0,0.0,22.6875,48.425,0.22499999999999998,0.8225,322.725
2006-09-19 13:00:00,0.0,0.0,0.0,24.9125,38.7025,0.135,0.825,239.10000000000002
2006-09-19 14:00:00,0.0,0.0,0.0,20.035,62.599999999999994,1.7475,2.25,320.525
2006-09-19 15:00:00,0.0,0.0,0.0,19.6125,65.5625,0.44500000000000006,0.9175,162.625
2006-09-19 16:00:00,0.0,0.0,0.0,18.4325,69.715,1.505,2.0225,322.325
2006-09-19 17:00:00,0.0,0.0,0.0,15.459999999999999,81.4,2.2675,2.6625,324.75
2006-09-19 18:00:00,0.0,0.0,0.0,13.7875,89.65,2.465,2.8475,325.275
2006-09-19 19:00:00,0.0,0.0,0.0,13.087499999999999,94.15,2.575,2.99,326.2
2006-09-19 20:00:00,0.0,0.0,0.0,12.945,95.675,3.02,3.465,323.425
2006-09-19 21:00:00,0.0,0.0,0.0,12.8,96.35,2.905,3.3525,324.75
2006-09-19 22:00:00,0.0,0.0,0.0,12.6175,96.65,2.915,3.2975,324.8
2006-09-19 23:00:00,0.0,0.0,0.0,12.7925,96.95,3.2649999999999997,3.9050000000000002,325.1
2006-09-20 00:00:00,0.0,0.0,0.0,12.6325,97.2,3.1325,3.7824999999999998,324.475
2006-09-20 01:00:00,0.0,0.0,0.0,12.584999999999999,97.35,3.0700000000000003,3.6525,325.275
2006-09-20 02:00:00,0.0,0.0,0.0,12.3125,97.4,2.6675,3.4675000000000002,327.125
2006-09-20 03:00:00,0.0,0.0,0.0,11.93,97.35,2.755,3.3525,324.2
2006-09-20 04:00:00,0.0,0.0,0.0,11.7425,97.225,3.135,3.85,324.075
2006-09-20 05:00:00,0.0,0.0,0.0,11.6125,97.175,1.05,2.0524999999999998,331.275
2006-09-20 06:00:00,0.0,0.0,0.0,11.7,96.9,1.1225,1.8475,327.875
2006-09-20 07:00:00,0.0,0.0,0.0,12.365,93.725,1.025,1.7,328.9
2006-09-20 08:00:00,0.0,0.0,0.0,13.975,86.14999999999999,0.255,0.7975,324.325
2006-09-20 09:00:00,0.0,0.0,0.0,15.7075,78.175,0.23000000000000004,0.7675000000000001,322.475
2006-09-20 10:00:00,0.0,0.0,0.0,17.560000000000002,71.43,0.135,0.7125,299.125
2006-09-20 11:00:00,0.0,0.0,0.0,18.58,67.015,0.385,1.01,311.7
2006-09-20 12:00:00,0.0,0.0,0.0,18.4575,66.94,0.7825,1.4325,312.825
2006-09-20 13:00:00,0.0,0.0,0.0,17.86,68.8925,1.5325,1.975,319.925
2006-09-20 14:00:00,0.0,0.0,0.0,17.7175,69.5675,1.6524999999999999,1.955,321.375
2006-09-20 15:00:00,0.0,0.0,0.0,16.5125,75.925,2.0775,2.695,322.075
2006-09-20 16:00:00,0.0,0.0,0.0,16.46,72.61,1.55,2.235,318.675
2006-09-20 17:00:00,0.0,0.0,0.0,16.215,71.65,2.2325,2.6774999999999998,323.575
2006-09-20 18:00:00,0.0,0.0,0.0,13.9025,86.57499999999999,1.395,1.995,324.975
2006-09-20 19:00:00,0.0,0.0,0.0,14.325000000000001,75.75,0.715,1.0375,247.7
2006-09-20 20:00:00,0.0,0.0,0.0,16.86,58.79,0.1975,0.4975,112.175
2006-09-20 21:00:00,0.0,0.0,0.0,16.3975,62.29,0.1175,0.5025,32.275
2006-09-20 22:00:00,0.0,0.0,0.0,15.825,67.855,0.205,0.885,58.0
2006-09-20 23:00:00,0.0,0.0,0.0,15.8375,68.91499999999999,0.0925,0.5375,41.025000000000006
2006-09-21 00:00:00,0.0,0.0,0.0,17.005,57.5225,0.0,0.0,0.0
2006-09-21 01:00:00,0.0,0.0,0.0,15.2225,76.475,0.0325,0.2775,36.225
2006-09-21 02:00:00,0.0,0.0,0.0,15.682500000000001,73.45,0.0,0.0,0.0
2006-09-21 03:00:00,0.0,0.0,0.0,15.09,81.4,0.42000000000000004,1.2025,61.3
2006-09-21 04:00:00,0.0,0.0,0.0,14.192499999999999,92.025,0.46749999999999997,0.895,65.17500000000001
2006-09-21 05:00:00,0.0,0.0,0.0,14.2125,90.0,0.505,0.925,69.38999999999999
2006-09-21 06:00:00,0.0,0.0,0.0,12.445,89.675,0.0,0.0,0.0
2006-09-21 07:00:00,0.0,0.0,0.0,15.604999999999999,82.875,0.0,0.0,0.0
2006-09-21 08:00:00,0.0,0.0,0.0,18.175,73.3125,0.56,1.13,119.775
2006-09-21 09:00:00,0.0,0.0,0.0,21.3375,61.945,0.67775,1.94275,164.925
2006-09-21 10:00:00,0.0,0.0,0.0,21.872500000000002,63.34,0.282,0.86875,200.97500000000002
2006-09-21 11:00:00,0.0,0.0,0.0,21.5975,63.6675,0.393,1.1592500000000001,296.6
2006-09-21 12:00:00,0.0,0.0,0.0,22.005000000000003,61.8425,0.20274999999999999,0.75575,299.1
2006-09-21 13:00:00,0.0,0.0,0.0,22.33,58.69,0.518,1.306,289.125
2006-09-21 14:00:00,0.0,0.0,0.0,22.275,59.485,0.46075,1.181,305.05
2006-09-21 15:00:00,0.0,0.0,0.0,20.1575,68.9675,0.641,1.6059999999999999,313.6
2006-09-21 16:00:00,0.0,0.0,0.0,17.63,76.475,1.988,2.6185,328.9
2006-09-21 17:00:00,0.0,0.0,0.0,14.8825,87.1,2.5685000000000002,3.1935000000000002,323.775
2006-09-21 18:00:00,0.0,0.0,0.0,13.3,94.975,2.9005,3.57475,317.825
2006-09-21 19:00:00,0.0,0.0,0.0,13.335,97.425,3.558,4.159,314.95
2006-09-21 20:00:00,9.428,2.0,0.0,13.2525,98.025,3.36025,4.0245,320.825
2006-09-21 21:00:00,18.856,4.0,0.0,13.2625,98.3,2.962,3.46225,316.825
2006-09-21 22:00:00,4.714,1.0,0.0,13.1525,98.475,1.49925,1.9465000000000001,276.775
2006-09-21 23:00:00,4.714,1.0,0.0,13.115,98.57499999999999,0.00825,0.06875,57.175
2006-09-22 00:00:00,0.0,0.0,0.0,12.915,98.7,0.79775,1.331,326.95
2006-09-22 01:00:00,0.0,0.0,0.0,12.925,98.725,0.80275,1.3122500000000001,326.8
2006-09-22 02:00:00,0.0,0.0,0.0,13.05,98.8,0.4465,1.10625,310.925
2006-09-22 03:00:00,0.0,0.0,0.0,14.51,97.35,2.2605,3.28075,153.575
2006-09-22 04:00:00,0.0,0.0,0.0,14.795,90.7,3.48625,4.51225,136.05
2006-09-22 05:00:00,0.0,0.0,0.0,14.6875,86.8,2.82325,3.8747499999999997,141.625
2006-09-22 06:00:00,0.0,0.0,0.0,15.0925,85.575,2.97925,3.684,138.625
2006-09-22 07:00:00,0.0,0.0,0.0,15.475,85.375,2.46775,3.31225,138.775
2006-09-22 08:00:00,0.0,0.0,0.0,16.355,79.075,3.19925,4.02475,144.925
2006-09-22 09:00:00,0.0,0.0,0.0,17.345,73.775,4.32625,5.34975,149.05
2006-09-22 10:00:00,0.0,0.0,0.0,17.55,76.375,4.216,5.3622499999999995,148.6
2006-09-22 11:00:00,0.0,0.0,0.0,18.9925,67.2175,4.865,6.2935,150.15
2006-09-22 12:00:00,0.0,0.0,0.0,20.105,62.7725,5.8084999999999996,7.3775,150.5
2006-09-22 13:00:00,0.0,0.0,0.0,19.35,66.965,5.65875,6.93875,148.4
2006-09-22 14:00:00,0.0,0.0,0.0,18.6875,69.14750000000001,5.3895,6.5535,147.075
2006-09-22 15:00:00,0.0,0.0,0.0,17.91,72.275,5.14075,6.23425,149.725
2006-09-22 16:00:00,0.0,0.0,0.0,16.697499999999998,77.32499999999999,5.03475,6.0809999999999995,150.875
2006-09-22 17:00:00,0.0,0.0,0.0,15.6425,82.925,3.9695,4.66225,148.3
2006-09-22 18:00:00,0.0,0.0,0.0,14.98,85.85,3.7424999999999997,4.280749999999999,143.775
2006-09-22 19:00:00,0.0,0.0,0.0,14.885,85.15,3.73,4.353,139.95
2006-09-22 20:00:00,0.0,0.0,0.0,14.6125,87.375,3.19475,3.7965,136.875
2006-09-22 21:00:00,0.0,0.0,0.0,14.74,86.9,3.1185,3.8622500000000004,143.125
2006-09-22 22:00:00,0.0,0.0,0.0,14.6275,88.925,2.9130000000000003,3.52475,143.975
2006-09-22 23:00:00,0.0,0.0,0.0,14.765,88.7,3.5895,4.31825,146.725
2006-09-23 00:00:00,0.0,0.0,0.0,15.06,88.325,3.64325,4.2467500000000005,146.8
2006-09-23 01:00:00,0.0,0.0,0.0,15.285,90.05,3.6942500000000003,4.69675,140.2
2006-09-23 02:00:00,0.0,0.0,0.0,15.7025,88.65,4.390750000000001,5.54675,141.5
2006-09-23 03:00:00,0.0,0.0,0.0,16.1075,84.65,4.7635000000000005,6.1715,143.47500000000002
2006-09-23 04:00:00,0.0,0.0,0.0,16.305,85.225,5.265,6.65175,141.95
2006-09-23 05:00:00,0.0,0.0,0.0,16.31,83.9,5.6265,6.63725,140.025
2006-09-23 06:00:00,0.0,0.0,0.0,16.48,83.15,6.04175,6.8725,145.675
2006-09-23 07:00:00,0.0,0.0,0.0,17.6625,77.75,6.278,7.41425,145.475
2006-09-23 08:00:00,0.0,0.0,0.0,18.385,76.725,6.30375,7.5009999999999994,148.4
2006-09-23 09:00:00,0.0,0.0,0.0,18.195,79.15,6.822,8.76,144.9
2006-09-23 10:00:00,0.0,0.0,0.0,18.497500000000002,78.175,5.605,7.29225,150.175
2006-09-23 11:00:00,0.0,0.0,0.0,19.4525,71.475,5.6925,7.00425,145.85
2006-09-23 12:00:00,0.0,0.0,0.0,19.505,70.42500000000001,6.1235,7.6625,146.425
2006-09-23 13:00:00,0.0,0.0,0.0,20.025,67.5575,4.82575,5.97775,148.025
2006-09-23 14:00:00,0.0,0.0,0.0,20.545,60.230000000000004,3.9602500000000003,4.89675,147.825
2006-09-23 15:00:00,0.0,0.0,0.0,19.89,63.8875,3.0015,3.88725,154.15
2006-09-23 16:00:00,0.0,0.0,0.0,18.9275,68.215,2.4690000000000003,2.9122500000000002,156.175
2006-09-23 17:00:00,0.0,0.0,0.0,17.2075,75.85,1.089,1.756,146.5
2006-09-23 18:00:00,0.0,0.0,0.0,16.08,80.875,0.1265,0.706,71.6
2006-09-23 19:00:00,0.0,0.0,0.0,15.8375,84.2,0.91175,1.6092499999999998,128.375
2006-09-23 20:00:00,0.0,0.0,0.0,15.5825,86.15,0.45199999999999996,1.356,96.35000000000001
2006-09-23 21:00:00,0.0,0.0,0.0,15.3,87.55,1.33,2.3592500000000003,126.95
2006-09-23 22:00:00,0.0,0.0,0.0,15.065,86.825,2.2305,2.859,132.45
2006-09-23 23:00:00,0.0,0.0,0.0,15.0225,85.775,2.078,2.5435,126.80000000000001
2006-09-24 00:00:00,0.0,0.0,0.0,15.0275,84.65,1.93425,2.2872500000000002,121.55
2006-09-24 01:00:00,0.0,0.0,0.0,14.945,86.2,1.377,1.86225,114.325
2006-09-24 02:00:00,0.0,0.0,0.0,14.81,87.975,0.0095,0.14350000000000002,51.875
2006-09-24 03:00:00,0.0,0.0,0.0,14.8075,87.125,0.0,0.0,0.0
2006-09-24 04:00:00,0.0,0.0,0.0,14.6325,87.725,0.0,0.0,0.0
2006-09-24 05:00:00,0.0,0.0,0.0,14.34,89.925,0.0,0.0,0.0
2006-09-24 06:00:00,0.0,0.0,0.0,14.68,87.525,0.0,0.0,0.0
2006-09-24 07:00:00,0.0,0.0,0.0,16.627499999999998,78.375,0.0,0.0,0.0
2006-09-24 08:00:00,0.0,0.0,0.0,18.2125,69.7425,0.0035,0.053,70.425
2006-09-24 09:00:00,0.0,0.0,0.0,19.615000000000002,65.555,0.041,0.1905,150.6
2006-09-24 10:00:00,0.0,0.0,0.0,20.0225,63.56,0.50625,1.49025,312.625
2006-09-24 11:00:00,0.0,0.0,0.0,20.185,63.157500000000006,0.67025,1.4715,317.775
2006-09-24 12:00:00,0.0,0.0,0.0,19.8775,64.0025,1.32275,1.94975,317.85
2006-09-24 13:00:00,0.0,0.0,0.0,19.6575,63.58,1.81675,2.1875,318.6
2006-09-24 14:00:00,0.0,0.0,0.0,19.505000000000003,63.885,2.386,2.6905,327.225
2006-09-24 15:00:00,0.0,0.0,0.0,18.19,71.86,3.42875,3.80925,323.35
2006-09-24 16:00:00,0.0,0.0,0.0,17.2225,75.7,3.63875,3.981,321.95
2006-09-24 17:00:00,0.0,0.0,0.0,16.13,81.2,3.349,3.8810000000000002,320.825
2006-09-24 18:00:00,0.0,0.0,0.0,14.9225,91.875,3.30775,3.84675,325.9
2006-09-24 19:00:00,0.0,0.0,0.0,14.5125,92.9,3.40825,3.931,323.72499999999997
2006-09-24 20:00:00,0.0,0.0,0.0,14.3,91.775,3.41725,4.0435,323.25
2006-09-24 21:00:00,0.0,0.0,0.0,14.2675,94.275,3.43025,3.85925,323.375
2006-09-24 22:00:00,0.0,0.0,0.0,14.265,95.475,2.80675,3.34375,320.8
2006-09-24 23:00:00,0.0,0.0,0.0,14.065,95.625,1.3699999999999999,1.8527500000000001,327.35
2006-09-25 00:00:00,0.0,0.0,0.0,14.89,81.425,1.57525,1.82775,328.25
2006-09-25 01:00:00,0.0,0.0,0.0,13.82,88.025,0.9555,1.32475,332.17499999999995
2006-09-25 02:00:00,0.0,0.0,0.0,16.46,61.6625,0.0,0.0,0.0
2006-09-25 03:00:00,0.0,0.0,0.0,17.052500000000002,57.332499999999996,0.0,0.0,0.0
2006-09-25 04:00:00,0.0,0.0,0.0,17.18,55.865,0.0,0.0,0.0
2006-09-25 05:00:00,0.0,0.0,0.0,15.625,71.4,1.07675,1.53125,241.95
2006-09-25 06:00:00,0.0,0.0,0.0,14.1625,96.35,2.3817500000000003,2.931,323.75
2006-09-25 07:00:00,0.0,0.0,0.0,14.2125,96.525,2.44975,2.984,327.075
2006-09-25 08:00:00,0.0,0.0,0.0,14.8625,93.225,1.5077500000000001,2.1875,324.85
2006-09-25 09:00:00,0.0,0.0,0.0,16.185000000000002,87.55,0.6,1.359,322.02500000000003
2006-09-25 10:00:00,0.0,0.0,0.0,17.802500000000002,80.05,0.31975,1.28125,322.125
2006-09-25 11:00:00,0.0,0.0,0.0,18.76,75.4,0.82325,1.71525,321.175
2006-09-25 12:00:00,0.0,0.0,0.0,18.5225,76.125,1.7289999999999999,2.3185000000000002,321.65
2006-09-25 13:00:00,0.0,0.0,0.0,18.32,76.625,2.02,2.52475,316.65
2006-09-25 14:00:00,0.0,0.0,0.0,17.875,77.5,2.4779999999999998,2.9715,318.75
2006-09-25 15:00:00,0.0,0.0,0.0,16.93,80.325,3.455,3.9057500000000003,319.725
2006-09-25 16:00:00,0.0,0.0,0.0,14.9225,89.975,3.538,4.15275,324.3
2006-09-25 17:00:00,0.0,0.0,0.0,13.89,95.525,3.51675,4.12775,325.925
2006-09-25 18:00:00,0.0,0.0,0.0,13.415,97.125,3.583,4.43075,325.95
2006-09-25 19:00:00,0.0,0.0,0.0,13.23,97.95,3.38675,4.15575,322.8
2006-09-25 20:00:00,0.0,0.0,0.0,13.085,98.275,3.133,3.7435,321.45
2006-09-25 21:00:00,0.0,0.0,0.0,13.1375,98.475,2.40925,3.1310000000000002,325.8
2006-09-25 22:00:00,0.0,0.0,0.0,12.9425,98.625,2.0709999999999997,2.7030000000000003,329.375
2006-09-25 23:00:00,0.0,0.0,0.0,12.735,98.725,2.124,2.6685,327.05
2006-09-26 00:00:00,0.0,0.0,0.0,12.785,98.825,1.8679999999999999,2.3185000000000002,326.65
2006-09-26 01:00:00,0.0,0.0,0.0,12.535,98.9,1.58625,1.9125,330.175
2006-09-26 02:00:00,0.0,0.0,0.0,12.6275,98.95,1.77975,2.2089999999999996,327.775
2006-09-26 03:00:00,0.0,0.0,0.0,12.7225,98.975,2.2635,2.89675,319.775
2006-09-26 04:00:00,0.0,0.0,0.0,12.6,99.0,2.29625,2.756,323.125
2006-09-26 05:00:00,0.0,0.0,0.0,12.655,99.0,2.5955,2.96225,317.475
2006-09-26 06:00:00,0.0,0.0,0.0,12.665,99.0,2.6885,3.03125,316.975
2006-09-26 07:00:00,0.0,0.0,0.0,12.9575,98.65,2.895,3.3529999999999998,318.975
2006-09-26 08:00:00,0.0,0.0,0.0,13.817499999999999,91.35,2.7785,3.2904999999999998,319.6
2006-09-26 09:00:00,0.0,0.0,0.0,14.3525,86.6,2.6237500000000002,3.153,322.9
2006-09-26 10:00:00,0.0,0.0,0.0,14.765,84.45,2.72375,3.081,325.475
2006-09-26 11:00:00,0.0,0.0,0.0,15.4375,81.075,2.73425,3.1965,327.425
2006-09-26 12:00:00,0.0,0.0,0.0,15.915,79.275,3.10325,3.5465,323.75
2006-09-26 13:00:00,0.0,0.0,0.0,15.945,78.725,3.553,3.84975,324.15
2006-09-26 14:00:00,0.0,0.0,0.0,16.02,79.075,3.4915000000000003,3.87475,320.25
2006-09-26 15:00:00,0.0,0.0,0.0,15.4625,83.0,3.7705,4.22475,320.1
2006-09-26 16:00:00,0.0,0.0,0.0,14.4875,87.675,3.90825,4.5184999999999995,322.075
2006-09-26 17:00:00,0.0,0.0,0.0,13.66,92.075,3.42275,3.91525,321.9
2006-09-26 18:00:00,0.0,0.0,0.0,13.465,93.775,3.43525,4.13425,323.575
2006-09-26 19:00:00,0.0,0.0,0.0,13.4,94.675,3.3347499999999997,3.87775,325.35
2006-09-26 20:00:00,0.0,0.0,0.0,13.3575,95.1,3.02475,3.7182500000000003,323.2
2006-09-26 21:00:00,0.0,0.0,0.0,13.315,95.45,3.10425,3.62475,323.05
2006-09-26 22:00:00,0.0,0.0,0.0,13.2425,95.9,2.94825,3.5622499999999997,325.5
2006-09-26 23:00:00,0.0,0.0,0.0,13.1475,96.25,2.80375,3.3405,327.57500000000005
2006-09-27 00:00:00,0.0,0.0,0.0,13.3275,96.85,2.521,3.01525,329.6
2006-09-27 01:00:00,0.0,0.0,0.0,13.3675,97.0,2.6645,3.0932500000000003,322.55
2006-09-27 02:00:00,0.0,0.0,0.0,13.254999999999999,97.07499999999999,2.7952500000000002,3.39675,321.75
2006-09-27 03:00:00,0.0,0.0,0.0,13.1225,97.05,2.899,3.5372500000000002,323.725
2006-09-27 04:00:00,0.0,0.0,0.0,12.86,97.175,2.7685,3.378,323.575
2006-09-27 05:00:00,0.0,0.0,0.0,12.855,97.14999999999999,2.5465,2.96225,323.375
2006-09-27 06:00:00,0.0,0.0,0.0,12.865,97.375,2.38075,2.81225,326.2
2006-09-27 07:00:00,0.0,0.0,0.0,13.57,95.125,1.7590000000000001,2.2185,323.3
2006-09-27 08:00:00,0.0,0.0,0.0,14.34,90.775,1.87575,2.4402500000000003,322.575
2006-09-27 09:00:00,0.0,0.0,0.0,14.735,88.7,2.4965,2.906,320.575
2006-09-27 10:00:00,0.0,0.0,0.0,15.0875,86.325,2.68925,3.17775,321.7
2006-09-27 11:00:00,0.0,0.0,0.0,16.200000000000003,81.675,2.21075,2.60925,321.05
2006-09-27 12:00:00,0.0,0.0,0.0,17.575,75.95,1.85625,2.3625,323.875
2006-09-27 13:00:00,0.0,0.0,0.0,17.1575,77.65,2.7984999999999998,3.34975,321.1
2006-09-27 14:00:00,0.0,0.0,0.0,16.2,82.0,3.606,4.1122499999999995,319.55
2006-09-27 15:00:00,0.0,0.0,0.0,15.9075,84.55,3.60375,4.046749999999999,318.475
2006-09-27 16:00:00,0.0,0.0,0.0,15.120000000000001,88.64999999999999,3.0484999999999998,3.51525,323.225
2006-09-27 17:00:00,0.0,0.0,0.0,14.2025,93.0,2.61225,3.06525,326.775
2006-09-27 18:00:00,0.0,0.0,0.0,13.57,96.15,2.2705,2.7247500000000002,326.425
2006-09-27 19:00:00,0.0,0.0,0.0,13.41,97.75,2.45025,3.003,326.625
2006-09-27 20:00:00,0.0,0.0,0.0,13.645,98.275,2.72975,3.44025,324.625
2006-09-27 21:00:00,0.0,0.0,0.0,13.6375,98.45,2.84625,3.478,325.47499999999997
2006-09-27 22:00:00,0.0,0.0,0.0,13.67,98.65,2.7245,3.237,327.425
2006-09-27 23:00:00,0.0,0.0,0.0,13.4125,98.825,2.203,2.5717499999999998,324.875
2006-09-28 00:00:00,0.0,0.0,0.0,13.435,98.9,2.95175,3.61525,326.5
2006-09-28 01:00:00,0.0,0.0,0.0,13.282499999999999,99.0,3.00375,3.68425,327.125
2006-09-28 02:00:00,0.0,0.0,0.0,13.07,99.07499999999999,2.712,3.31225,328.425
2006-09-28 03:00:00,0.0,0.0,0.0,13.1,99.1,2.7967500000000003,3.32475,323.825
2006-09-28 04:00:00,0.0,0.0,0.0,13.1975,99.2,2.5315,3.0622499999999997,324.275
2006-09-28 05:00:00,0.0,0.0,0.0,13.2775,99.2,2.5305,3.106,327.475
2006-09-28 06:00:00,0.0,0.0,0.0,13.055,99.25,2.85525,3.33725,326.325
2006-09-28 07:00:00,0.0,0.0,0.0,13.015,99.275,2.377,2.7655000000000003,326.925
2006-09-28 08:00:00,0.0,0.0,0.0,13.555,99.25,1.509,1.99025,327.0
2006-09-28 09:00:00,0.0,0.0,0.0,15.635,96.925,0.72875,1.178,320.0
2006-09-28 10:00:00,0.0,0.0,0.0,18.142500000000002,81.3,0.90425,1.48075,324.05
2006-09-28 11:00:00,0.0,0.0,0.0,19.1125,74.3125,1.4700000000000002,2.0372500000000002,323.275
2006-09-28 12:00:00,0.0,0.0,0.0,17.85,78.95,2.16725,2.5435,323.025
2006-09-28 13:00:00,0.0,0.0,0.0,17.8375,77.675,2.2695,2.87475,321.275
2006-09-28 14:00:00,0.0,0.0,0.0,18.299999999999997,76.025,2.1077500000000002,2.55925,322.275
2006-09-28 15:00:00,0.0,0.0,0.0,17.6875,79.0,2.30575,2.67175,322.575
2006-09-28 16:00:00,0.0,0.0,0.0,16.165,84.225,2.6085000000000003,2.925,325.975
2006-09-28 17:00:00,0.0,0.0,0.0,13.975,93.575,3.25075,3.6405,327.70000000000005
2006-09-28 18:00:00,0.0,0.0,0.0,13.2225,96.0,3.61775,3.9685,321.7
2006-09-28 19:00:00,0.0,0.0,0.0,13.0,97.0,3.2489999999999997,3.66525,320.675
2006-09-28 20:00:00,0.0,0.0,0.0,12.8325,98.225,2.4844999999999997,2.8747499999999997,323.8
2006-09-28 21:00:00,0.0,0.0,0.0,12.9375,98.65,2.683,3.12775,320.625
2006-09-28 22:00:00,0.0,0.0,0.0,12.8325,98.85,3.076,3.55275,322.3
2006-09-28 23:00:00,0.0,0.0,0.0,12.81,99.0,3.43925,3.8935,322.925
2006-09-29 00:00:00,0.0,0.0,0.0,12.782499999999999,99.1,3.2725,3.6155,321.67499999999995
2006-09-29 01:00:00,0.0,0.0,0.0,12.635,99.2,3.19225,3.60575,322.825
2006-09-29 02:00:00,4.714,1.0,0.0,12.692499999999999,99.2,3.6645,4.234,323.95
2006-09-29 03:00:00,14.142000000000001,3.0,0.0,12.657499999999999,99.3,4.09525,4.6155,323.1
2006-09-29 04:00:00,28.284,6.0,0.0,12.56,99.325,3.9057500000000003,4.57175,323.05
2006-09-29 05:00:00,9.428,2.0,0.0,12.445,99.4,3.4835000000000003,3.9997499999999997,323.625
2006-09-29 06:00:00,9.428,2.0,0.0,12.559999999999999,99.4,3.35275,4.0965,326.05
2006-09-29 07:00:00,4.714,1.0,0.0,12.9775,99.4,1.4615,2.5372500000000002,329.2
2006-09-29 08:00:00,0.0,0.0,0.0,13.2325,99.4,2.3600000000000003,3.1215,332.67499999999995
2006-09-29 09:00:00,0.0,0.0,0.0,13.655000000000001,99.35,2.25475,2.7872500000000002,325.0
2006-09-29 10:00:00,0.0,0.0,0.0,14.217500000000001,98.3,2.5745,3.0402500000000003,319.875
2006-09-29 11:00:00,0.0,0.0,0.0,14.9975,91.3,2.7,3.15,322.825
2006-09-29 12:00:00,0.0,0.0,0.0,15.344999999999999,88.7,2.96475,3.49975,323.9
2006-09-29 13:00:00,0.0,0.0,0.0,14.515,91.55000000000001,3.606,4.106,324.15
2006-09-29 14:00:00,0.0,0.0,0.0,15.432500000000001,87.95,3.6094999999999997,4.04025,323.45
